"sample_id" "condition" "gene_name" "gene_usage_count"
"Pt23" "hcv" "IGHV1-NL1" 0
"Pt23" "hcv" "IGHV4-38-2" 48
"Pt23" "hcv" "IGHV5-10-1" 29
"Pt23" "hcv" "IGHV1-58" 9
"Pt23" "hcv" "IGHV4-39" 132
"Pt23" "hcv" "IGHV4-28" 0
"Pt23" "hcv" "IGHV3-43D" 3
"Pt23" "hcv" "IGHV6-1" 52
"Pt23" "hcv" "IGHV2-5" 28
"Pt23" "hcv" "IGHV3-74" 143
"Pt23" "hcv" "IGHV4-30-4" 79
"Pt23" "hcv" "IGHV2-70" 23
"Pt23" "hcv" "IGHV3-49" 36
"Pt23" "hcv" "IGHV4-31" 140
"Pt23" "hcv" "IGHV3-22" 0
"Pt23" "hcv" "IGHV3/OR16-10" 0
"Pt23" "hcv" "IGHV1/OR15-1" 0
"Pt23" "hcv" "IGHV3-23" 587
"Pt23" "hcv" "IGHV5-51" 146
"Pt23" "hcv" "IGHV1-18" 180
"Pt23" "hcv" "IGHV4-4" 96
"Pt23" "hcv" "IGHV1-69" 181
"Pt23" "hcv" "IGHV7-4-1" 1
"Pt23" "hcv" "IGHV1-24" 17
"Pt23" "hcv" "IGHV3-33" 97
"Pt23" "hcv" "IGHV3-69-1" 1
"Pt23" "hcv" "IGHV3-53" 133
"Pt23" "hcv" "IGHV1-45" 1
"Pt23" "hcv" "IGHV3-52" 0
"Pt23" "hcv" "IGHV3-30" 519
"Pt23" "hcv" "IGHV7-81" 0
"Pt23" "hcv" "IGHV3/OR16-8" 0
"Pt23" "hcv" "IGHV1/OR15-4" 0
"Pt23" "hcv" "IGHV1-69-2" 3
"Pt23" "hcv" "IGHV3-64" 8
"Pt23" "hcv" "IGHV3-47" 3
"Pt23" "hcv" "IGHV3-30-3" 97
"Pt23" "hcv" "IGHV3-7" 166
"Pt23" "hcv" "IGHV1-46" 71
"Pt23" "hcv" "IGHV3-35" 0
"Pt23" "hcv" "IGHV3-64D" 25
"Pt23" "hcv" "IGHV3-66" 0
"Pt23" "hcv" "IGHV3-71" 0
"Pt23" "hcv" "IGHV3-72" 33
"Pt23" "hcv" "IGHV1-2" 40
"Pt23" "hcv" "IGHV3-38" 0
"Pt24" "hcv" "IGHV2-70D" 0
"Pt24" "hcv" "IGHV3-73" 16
"Pt24" "hcv" "IGHV3-11" 104
"Pt24" "hcv" "IGHV3-7" 146
"Pt24" "hcv" "IGHV3-13" 12
"Pt24" "hcv" "IGHV3-74" 85
"Pt24" "hcv" "IGHV3-69-1" 1
"Pt24" "hcv" "IGHV4-34" 99
"Pt24" "hcv" "IGHV4/OR15-8" 2
"Pt24" "hcv" "IGHV3-15" 139
"Pt24" "hcv" "IGHV3-20" 3
"Pt24" "hcv" "IGHV1-58" 7
"Pt24" "hcv" "IGHV3-71" 0
"Pt24" "hcv" "IGHV3-NL1" 1
"Pt24" "hcv" "IGHV3-64" 12
"Pt24" "hcv" "IGHV1-18" 165
"Pt24" "hcv" "IGHV3-19" 0
"Pt24" "hcv" "IGHV4-55" 0
"Pt24" "hcv" "IGHV1-69-2" 0
"Pt24" "hcv" "IGHV3-48" 153
"Pt24" "hcv" "IGHV3-9" 60
"Pt24" "hcv" "IGHV1-8" 42
"Pt24" "hcv" "IGHV3-21" 152
"Pt24" "hcv" "IGHV4-38-2" 44
"Pt24" "hcv" "IGHV5-10-1" 56
"Pt24" "hcv" "IGHV3/OR16-10" 0
"Pt24" "hcv" "IGHV1-68" 0
"Pt24" "hcv" "IGHV3-72" 34
"Pt24" "hcv" "IGHV4-4" 79
"Pt24" "hcv" "IGHV1-69" 35
"Pt24" "hcv" "IGHV3-30-3" 39
"Pt24" "hcv" "IGHV7-4-1" 0
"Pt24" "hcv" "IGHV1-24" 26
"Pt24" "hcv" "IGHV4-59" 188
"Pt24" "hcv" "IGHV2-70" 21
"Pt24" "hcv" "IGHV3-49" 54
"Pt24" "hcv" "IGHV4-61" 140
"Pt24" "hcv" "IGHV3-38-3" 0
"Pt24" "hcv" "IGHV3-22" 2
"Pt24" "hcv" "IGHV4-39" 237
"Pt24" "hcv" "IGHV5-51" 110
"Pt24" "hcv" "IGHV3/OR16-8" 0
"Pt24" "hcv" "IGHV2-26" 22
"Pt24" "hcv" "IGHV3-64D" 40
"Pt24" "hcv" "IGHV1-2" 42
"Pt24" "hcv" "IGHV2-5" 33
"Pt24" "hcv" "IGHV3-33" 43
"Pt24" "hcv" "IGHV7-81" 0
"Pt24" "hcv" "IGHV1-3" 69
"Pt24" "hcv" "IGHV3-35" 0
"Pt24" "hcv" "IGHV1-NL1" 0
"Pt24" "hcv" "IGHV3-52" 3
"Pt24" "hcv" "IGHV3-38" 0
"Pt24" "hcv" "IGHV3-43" 38
"Pt24" "hcv" "IGHV3-23" 502
"Pt24" "hcv" "IGHV4-28" 2
"Pt24" "hcv" "IGHV6-1" 19
"Pt24" "hcv" "IGHV4-30-2" 27
"Pt24" "hcv" "IGHV3-47" 0
"Pt24" "hcv" "IGHV3-66" 62
"Pt24" "hcv" "IGHV4-30-4" 47
"Pt24" "hcv" "IGHV3-43D" 5
"Pt24" "hcv" "IGHV3-53" 47
"Pt24" "hcv" "IGHV4-31" 0
"Pt24" "hcv" "IGHV1-45" 0
"Pt24" "hcv" "IGHV3-30" 161
"Pt24" "hcv" "IGHV1-46" 52
"Pt24" "hcv" "IGHV1/OR15-4" 0
"Pt24" "hcv" "IGHV1/OR15-1" 0
"Pt25" "hcv" "IGHV2-70D" 12
"Pt25" "hcv" "IGHV3-64" 13
"Pt25" "hcv" "IGHV4-38-2" 36
"Pt25" "hcv" "IGHV3-48" 121
"Pt25" "hcv" "IGHV3-33" 61
"Pt25" "hcv" "IGHV4-34" 50
"Pt25" "hcv" "IGHV3-19" 0
"Pt25" "hcv" "IGHV3-NL1" 0
"Pt25" "hcv" "IGHV3-11" 99
"Pt25" "hcv" "IGHV3-9" 81
"Pt25" "hcv" "IGHV3-49" 22
"Pt25" "hcv" "IGHV3-13" 19
"Pt25" "hcv" "IGHV4-39" 220
"Pt25" "hcv" "IGHV3-22" 1
"Pt25" "hcv" "IGHV3-15" 108
"Pt25" "hcv" "IGHV3-64D" 17
"Pt25" "hcv" "IGHV1-69" 59
"Pt25" "hcv" "IGHV3-66" 41
"Pt25" "hcv" "IGHV3-20" 3
"Pt25" "hcv" "IGHV1-8" 25
"Pt25" "hcv" "IGHV3-21" 119
"Pt25" "hcv" "IGHV3-38-3" 0
"Pt25" "hcv" "IGHV3-52" 0
"Pt25" "hcv" "IGHV3/OR16-10" 0
"Pt25" "hcv" "IGHV3-43" 4
"Pt25" "hcv" "IGHV3-23" 401
"Pt25" "hcv" "IGHV1-68" 0
"Pt25" "hcv" "IGHV3-43D" 1
"Pt25" "hcv" "IGHV3-73" 7
"Pt25" "hcv" "IGHV4-55" 0
"Pt25" "hcv" "IGHV7-4-1" 0
"Pt25" "hcv" "IGHV3-74" 121
"Pt25" "hcv" "IGHV1-69-2" 1
"Pt25" "hcv" "IGHV3-35" 0
"Pt25" "hcv" "IGHV1-3" 40
"Pt25" "hcv" "IGHV1-NL1" 0
"Pt25" "hcv" "IGHV3-38" 0
"Pt25" "hcv" "IGHV1-58" 5
"Pt25" "hcv" "IGHV3-53" 80
"Pt25" "hcv" "IGHV3/OR16-8" 0
"Pt25" "hcv" "IGHV1-18" 103
"Pt25" "hcv" "IGHV4-4" 119
"Pt25" "hcv" "IGHV3-30-3" 9
"Pt25" "hcv" "IGHV3-47" 0
"Pt25" "hcv" "IGHV4-30-2" 19
"Pt25" "hcv" "IGHV4-59" 195
"Pt25" "hcv" "IGHV3-69-1" 2
"Pt25" "hcv" "IGHV4-61" 21
"Pt25" "hcv" "IGHV4/OR15-8" 3
"Pt25" "hcv" "IGHV3-7" 293
"Pt25" "hcv" "IGHV1-45" 1
"Pt25" "hcv" "IGHV1/OR15-1" 0
"Pt25" "hcv" "IGHV3-71" 0
"Pt25" "hcv" "IGHV1/OR15-4" 0
"Pt25" "hcv" "IGHV3-30" 254
"Pt25" "hcv" "IGHV4-28" 1
"Pt25" "hcv" "IGHV1-2" 96
"Pt25" "hcv" "IGHV2-70" 28
"Pt25" "hcv" "IGHV4-31" 37
"Pt25" "hcv" "IGHV7-81" 0
"Pt25" "hcv" "IGHV4-30-4" 24
"Pt25" "hcv" "IGHV2-26" 17
"Pt25" "hcv" "IGHV1-46" 54
"Pt25" "hcv" "IGHV3-72" 48
"Pt25" "hcv" "IGHV5-10-1" 34
"Pt25" "hcv" "IGHV2-5" 47
"Pt25" "hcv" "IGHV6-1" 30
"Pt25" "hcv" "IGHV1-24" 20
"Pt25" "hcv" "IGHV5-51" 106
"Pt26" "hcv" "IGHV3-38-3" 0
"Pt26" "hcv" "IGHV3-19" 2
"Pt26" "hcv" "IGHV7-4-1" 0
"Pt26" "hcv" "IGHV4-55" 0
"Pt26" "hcv" "IGHV3-43" 10
"Pt26" "hcv" "IGHV3-47" 0
"Pt26" "hcv" "IGHV2-70D" 21
"Pt26" "hcv" "IGHV3-43D" 1
"Pt26" "hcv" "IGHV3-20" 27
"Pt26" "hcv" "IGHV7-81" 0
"Pt26" "hcv" "IGHV5-10-1" 44
"Pt26" "hcv" "IGHV4-34" 107
"Pt26" "hcv" "IGHV3-7" 147
"Pt26" "hcv" "IGHV3-11" 45
"Pt26" "hcv" "IGHV3-15" 113
"Pt26" "hcv" "IGHV3-30-3" 57
"Pt26" "hcv" "IGHV3-64" 21
"Pt26" "hcv" "IGHV3-48" 139
"Pt26" "hcv" "IGHV3-69-1" 3
"Pt26" "hcv" "IGHV1-8" 0
"Pt26" "hcv" "IGHV3-21" 86
"Pt26" "hcv" "IGHV3-NL1" 0
"Pt26" "hcv" "IGHV3-22" 0
"Pt26" "hcv" "IGHV4-38-2" 48
"Pt26" "hcv" "IGHV3-23" 431
"Pt26" "hcv" "IGHV3-13" 15
"Pt26" "hcv" "IGHV5-51" 119
"Pt26" "hcv" "IGHV3-30" 210
"Pt26" "hcv" "IGHV3-64D" 22
"Pt26" "hcv" "IGHV4-30-2" 33
"Pt26" "hcv" "IGHV1-24" 14
"Pt26" "hcv" "IGHV4-59" 147
"Pt26" "hcv" "IGHV3-9" 0
"Pt26" "hcv" "IGHV3-49" 41
"Pt26" "hcv" "IGHV4-61" 155
"Pt26" "hcv" "IGHV1-NL1" 0
"Pt26" "hcv" "IGHV4/OR15-8" 3
"Pt26" "hcv" "IGHV3-71" 0
"Pt26" "hcv" "IGHV1-58" 6
"Pt26" "hcv" "IGHV3-72" 49
"Pt26" "hcv" "IGHV1-68" 0
"Pt26" "hcv" "IGHV2-26" 10
"Pt26" "hcv" "IGHV6-1" 18
"Pt26" "hcv" "IGHV1-69" 95
"Pt26" "hcv" "IGHV3-33" 45
"Pt26" "hcv" "IGHV4-30-4" 67
"Pt26" "hcv" "IGHV1-3" 32
"Pt26" "hcv" "IGHV3-35" 0
"Pt26" "hcv" "IGHV4-31" 83
"Pt26" "hcv" "IGHV3-52" 0
"Pt26" "hcv" "IGHV3/OR16-10" 0
"Pt26" "hcv" "IGHV1/OR15-1" 0
"Pt26" "hcv" "IGHV4-39" 82
"Pt26" "hcv" "IGHV4-28" 0
"Pt26" "hcv" "IGHV4-4" 71
"Pt26" "hcv" "IGHV3-73" 12
"Pt26" "hcv" "IGHV1-69-2" 0
"Pt26" "hcv" "IGHV3-66" 0
"Pt26" "hcv" "IGHV3-74" 121
"Pt26" "hcv" "IGHV2-70" 11
"Pt26" "hcv" "IGHV1/OR15-4" 0
"Pt26" "hcv" "IGHV3-53" 72
"Pt26" "hcv" "IGHV1-45" 0
"Pt26" "hcv" "IGHV3-38" 0
"Pt26" "hcv" "IGHV3/OR16-8" 0
"Pt26" "hcv" "IGHV1-18" 109
"Pt26" "hcv" "IGHV2-5" 52
"Pt26" "hcv" "IGHV1-2" 71
"Pt26" "hcv" "IGHV1-46" 48
"Pt3" "hcv" "IGHV1-8" 0
"Pt3" "hcv" "IGHV4-55" 0
"Pt3" "hcv" "IGHV1-69-2" 0
"Pt3" "hcv" "IGHV2-70D" 0
"Pt3" "hcv" "IGHV1/OR15-4" 0
"Pt3" "hcv" "IGHV4-4" 173
"Pt3" "hcv" "IGHV3-19" 3
"Pt3" "hcv" "IGHV1-NL1" 0
"Pt3" "hcv" "IGHV3-21" 327
"Pt3" "hcv" "IGHV3-13" 38
"Pt3" "hcv" "IGHV4-59" 496
"Pt3" "hcv" "IGHV2-26" 31
"Pt3" "hcv" "IGHV1-68" 0
"Pt3" "hcv" "IGHV4-30-2" 97
"Pt3" "hcv" "IGHV1-58" 8
"Pt3" "hcv" "IGHV1-24" 44
"Pt3" "hcv" "IGHV3-9" 0
"Pt3" "hcv" "IGHV1-3" 82
"Pt3" "hcv" "IGHV3-NL1" 0
"Pt3" "hcv" "IGHV3-11" 210
"Pt3" "hcv" "IGHV3-22" 0
"Pt3" "hcv" "IGHV1-46" 147
"Pt3" "hcv" "IGHV3/OR16-8" 0
"Pt3" "hcv" "IGHV1/OR15-1" 0
"Pt3" "hcv" "IGHV4-28" 3
"Pt3" "hcv" "IGHV3-15" 238
"Pt3" "hcv" "IGHV6-1" 41
"Pt3" "hcv" "IGHV3-20" 80
"Pt3" "hcv" "IGHV1-69" 153
"Pt3" "hcv" "IGHV4-30-4" 184
"Pt3" "hcv" "IGHV2-70" 68
"Pt3" "hcv" "IGHV4-61" 0
"Pt3" "hcv" "IGHV4/OR15-8" 3
"Pt3" "hcv" "IGHV1-45" 0
"Pt3" "hcv" "IGHV3/OR16-10" 0
"Pt3" "hcv" "IGHV5-10-1" 144
"Pt3" "hcv" "IGHV3-23" 632
"Pt3" "hcv" "IGHV5-51" 149
"Pt3" "hcv" "IGHV1-18" 226
"Pt3" "hcv" "IGHV3-73" 38
"Pt3" "hcv" "IGHV2-5" 81
"Pt3" "hcv" "IGHV7-4-1" 47
"Pt3" "hcv" "IGHV3-47" 0
"Pt3" "hcv" "IGHV3-33" 245
"Pt3" "hcv" "IGHV3-69-1" 1
"Pt3" "hcv" "IGHV3-48" 199
"Pt3" "hcv" "IGHV4-34" 160
"Pt3" "hcv" "IGHV3-38" 0
"Pt3" "hcv" "IGHV3-49" 57
"Pt3" "hcv" "IGHV3-53" 49
"Pt3" "hcv" "IGHV3-38-3" 0
"Pt3" "hcv" "IGHV3-72" 48
"Pt3" "hcv" "IGHV3-30" 740
"Pt3" "hcv" "IGHV3-43" 41
"Pt3" "hcv" "IGHV3-30-3" 468
"Pt3" "hcv" "IGHV3-74" 289
"Pt3" "hcv" "IGHV3-66" 130
"Pt3" "hcv" "IGHV4-31" 170
"Pt3" "hcv" "IGHV3-71" 0
"Pt3" "hcv" "IGHV3-35" 0
"Pt3" "hcv" "IGHV3-7" 241
"Pt3" "hcv" "IGHV3-64" 39
"Pt3" "hcv" "IGHV7-81" 0
"Pt3" "hcv" "IGHV3-52" 1
"Pt3" "hcv" "IGHV4-39" 344
"Pt3" "hcv" "IGHV3-43D" 0
"Pt3" "hcv" "IGHV1-2" 169
"Pt3" "hcv" "IGHV3-64D" 40
"Pt3" "hcv" "IGHV4-38-2" 0
"Pt30" "hcv" "IGHV3-7" 265
"Pt30" "hcv" "IGHV2-26" 14
"Pt30" "hcv" "IGHV4/OR15-8" 0
"Pt30" "hcv" "IGHV5-10-1" 43
"Pt30" "hcv" "IGHV2-5" 66
"Pt30" "hcv" "IGHV4-34" 144
"Pt30" "hcv" "IGHV3-69-1" 8
"Pt30" "hcv" "IGHV3-11" 130
"Pt30" "hcv" "IGHV3-30-3" 95
"Pt30" "hcv" "IGHV3-21" 217
"Pt30" "hcv" "IGHV3-64" 44
"Pt30" "hcv" "IGHV5-51" 165
"Pt30" "hcv" "IGHV3-71" 0
"Pt30" "hcv" "IGHV3-64D" 1
"Pt30" "hcv" "IGHV7-4-1" 1
"Pt30" "hcv" "IGHV3-48" 281
"Pt30" "hcv" "IGHV3-33" 138
"Pt30" "hcv" "IGHV7-81" 0
"Pt30" "hcv" "IGHV3-49" 77
"Pt30" "hcv" "IGHV1-3" 50
"Pt30" "hcv" "IGHV3-38-3" 0
"Pt30" "hcv" "IGHV4-38-2" 53
"Pt30" "hcv" "IGHV3/OR16-10" 0
"Pt30" "hcv" "IGHV1-58" 10
"Pt30" "hcv" "IGHV3-72" 50
"Pt30" "hcv" "IGHV1-18" 232
"Pt30" "hcv" "IGHV1-68" 0
"Pt30" "hcv" "IGHV4-30-2" 34
"Pt30" "hcv" "IGHV3-19" 3
"Pt30" "hcv" "IGHV3-66" 63
"Pt30" "hcv" "IGHV1-24" 15
"Pt30" "hcv" "IGHV1-8" 50
"Pt30" "hcv" "IGHV2-70" 51
"Pt30" "hcv" "IGHV3-NL1" 0
"Pt30" "hcv" "IGHV3-22" 0
"Pt30" "hcv" "IGHV1-45" 0
"Pt30" "hcv" "IGHV3-13" 14
"Pt30" "hcv" "IGHV4-39" 115
"Pt30" "hcv" "IGHV1/OR15-4" 0
"Pt30" "hcv" "IGHV3-15" 172
"Pt30" "hcv" "IGHV6-1" 56
"Pt30" "hcv" "IGHV3-47" 2
"Pt30" "hcv" "IGHV1-69" 165
"Pt30" "hcv" "IGHV4-30-4" 0
"Pt30" "hcv" "IGHV1-69-2" 0
"Pt30" "hcv" "IGHV3-35" 0
"Pt30" "hcv" "IGHV4-61" 65
"Pt30" "hcv" "IGHV3-52" 1
"Pt30" "hcv" "IGHV2-70D" 0
"Pt30" "hcv" "IGHV3-43" 7
"Pt30" "hcv" "IGHV3-23" 418
"Pt30" "hcv" "IGHV3/OR16-8" 0
"Pt30" "hcv" "IGHV3-43D" 4
"Pt30" "hcv" "IGHV3-73" 26
"Pt30" "hcv" "IGHV1-2" 188
"Pt30" "hcv" "IGHV4-55" 0
"Pt30" "hcv" "IGHV3-74" 160
"Pt30" "hcv" "IGHV3-20" 10
"Pt30" "hcv" "IGHV3-9" 122
"Pt30" "hcv" "IGHV4-31" 37
"Pt30" "hcv" "IGHV1-NL1" 0
"Pt30" "hcv" "IGHV3-38" 0
"Pt30" "hcv" "IGHV4-4" 136
"Pt30" "hcv" "IGHV3-53" 50
"Pt30" "hcv" "IGHV1-46" 76
"Pt30" "hcv" "IGHV4-28" 0
"Pt30" "hcv" "IGHV4-59" 350
"Pt30" "hcv" "IGHV1/OR15-1" 0
"Pt30" "hcv" "IGHV3-30" 229
"Pt31" "hcv" "IGHV1-NL1" 0
"Pt31" "hcv" "IGHV3-33" 172
"Pt31" "hcv" "IGHV7-4-1" 3
"Pt31" "hcv" "IGHV3-48" 232
"Pt31" "hcv" "IGHV1-8" 0
"Pt31" "hcv" "IGHV3-38-3" 0
"Pt31" "hcv" "IGHV1-18" 150
"Pt31" "hcv" "IGHV3-35" 0
"Pt31" "hcv" "IGHV3-23" 369
"Pt31" "hcv" "IGHV3-64" 2
"Pt31" "hcv" "IGHV3-22" 0
"Pt31" "hcv" "IGHV1/OR15-4" 0
"Pt31" "hcv" "IGHV3-30-3" 2
"Pt31" "hcv" "IGHV3-19" 0
"Pt31" "hcv" "IGHV3-66" 1
"Pt31" "hcv" "IGHV3-49" 35
"Pt31" "hcv" "IGHV3-69-1" 13
"Pt31" "hcv" "IGHV3-21" 205
"Pt31" "hcv" "IGHV3-52" 1
"Pt31" "hcv" "IGHV3-38" 0
"Pt31" "hcv" "IGHV3-43" 9
"Pt31" "hcv" "IGHV3-53" 111
"Pt31" "hcv" "IGHV1/OR15-1" 0
"Pt31" "hcv" "IGHV3-43D" 2
"Pt31" "hcv" "IGHV3-30" 207
"Pt31" "hcv" "IGHV3-64D" 35
"Pt31" "hcv" "IGHV3-47" 0
"Pt31" "hcv" "IGHV1-2" 22
"Pt31" "hcv" "IGHV4-30-2" 0
"Pt31" "hcv" "IGHV3-20" 0
"Pt31" "hcv" "IGHV7-81" 0
"Pt31" "hcv" "IGHV1-3" 73
"Pt31" "hcv" "IGHV3-7" 261
"Pt31" "hcv" "IGHV1-45" 0
"Pt31" "hcv" "IGHV3-11" 102
"Pt31" "hcv" "IGHV5-10-1" 64
"Pt31" "hcv" "IGHV1-46" 60
"Pt31" "hcv" "IGHV1-58" 15
"Pt31" "hcv" "IGHV4-28" 0
"Pt31" "hcv" "IGHV2-26" 19
"Pt31" "hcv" "IGHV4-55" 0
"Pt31" "hcv" "IGHV3-73" 41
"Pt31" "hcv" "IGHV1-24" 29
"Pt31" "hcv" "IGHV3-9" 0
"Pt31" "hcv" "IGHV2-70" 33
"Pt31" "hcv" "IGHV4-34" 115
"Pt31" "hcv" "IGHV2-70D" 10
"Pt31" "hcv" "IGHV4/OR15-8" 4
"Pt31" "hcv" "IGHV3-71" 0
"Pt31" "hcv" "IGHV3/OR16-10" 0
"Pt31" "hcv" "IGHV3-13" 12
"Pt31" "hcv" "IGHV5-51" 148
"Pt31" "hcv" "IGHV3-15" 152
"Pt31" "hcv" "IGHV6-1" 71
"Pt31" "hcv" "IGHV4-61" 86
"Pt31" "hcv" "IGHV2-5" 26
"Pt31" "hcv" "IGHV4-59" 205
"Pt31" "hcv" "IGHV4-30-4" 0
"Pt31" "hcv" "IGHV1-68" 0
"Pt31" "hcv" "IGHV3-NL1" 0
"Pt31" "hcv" "IGHV3-72" 73
"Pt31" "hcv" "IGHV4-38-2" 27
"Pt31" "hcv" "IGHV3-74" 254
"Pt31" "hcv" "IGHV1-69-2" 0
"Pt31" "hcv" "IGHV4-31" 28
"Pt31" "hcv" "IGHV3/OR16-8" 3
"Pt31" "hcv" "IGHV4-4" 116
"Pt31" "hcv" "IGHV1-69" 259
"Pt31" "hcv" "IGHV4-39" 154
"Pt4" "hcv" "IGHV3-69-1" 5
"Pt4" "hcv" "IGHV4-34" 197
"Pt4" "hcv" "IGHV1-68" 0
"Pt4" "hcv" "IGHV2-70" 20
"Pt4" "hcv" "IGHV4/OR15-8" 3
"Pt4" "hcv" "IGHV3-38" 0
"Pt4" "hcv" "IGHV1-69-2" 0
"Pt4" "hcv" "IGHV3-53" 75
"Pt4" "hcv" "IGHV4-38-2" 179
"Pt4" "hcv" "IGHV1/OR15-4" 0
"Pt4" "hcv" "IGHV3-15" 134
"Pt4" "hcv" "IGHV3-73" 27
"Pt4" "hcv" "IGHV3-19" 0
"Pt4" "hcv" "IGHV1-69" 119
"Pt4" "hcv" "IGHV7-4-1" 30
"Pt4" "hcv" "IGHV3-20" 17
"Pt4" "hcv" "IGHV3-48" 283
"Pt4" "hcv" "IGHV2-70D" 0
"Pt4" "hcv" "IGHV3-7" 321
"Pt4" "hcv" "IGHV3-49" 84
"Pt4" "hcv" "IGHV3/OR16-8" 0
"Pt4" "hcv" "IGHV3-38-3" 0
"Pt4" "hcv" "IGHV1-58" 7
"Pt4" "hcv" "IGHV3-64" 0
"Pt4" "hcv" "IGHV4-4" 107
"Pt4" "hcv" "IGHV2-26" 25
"Pt4" "hcv" "IGHV4-55" 0
"Pt4" "hcv" "IGHV3-47" 0
"Pt4" "hcv" "IGHV1-24" 21
"Pt4" "hcv" "IGHV3-9" 206
"Pt4" "hcv" "IGHV4-31" 54
"Pt4" "hcv" "IGHV1-8" 71
"Pt4" "hcv" "IGHV3-NL1" 0
"Pt4" "hcv" "IGHV5-10-1" 0
"Pt4" "hcv" "IGHV3-71" 0
"Pt4" "hcv" "IGHV3-13" 21
"Pt4" "hcv" "IGHV4-28" 0
"Pt4" "hcv" "IGHV4-39" 1
"Pt4" "hcv" "IGHV6-1" 57
"Pt4" "hcv" "IGHV3-30-3" 72
"Pt4" "hcv" "IGHV3-74" 198
"Pt4" "hcv" "IGHV2-5" 76
"Pt4" "hcv" "IGHV4-59" 170
"Pt4" "hcv" "IGHV7-81" 0
"Pt4" "hcv" "IGHV3-21" 223
"Pt4" "hcv" "IGHV4-61" 109
"Pt4" "hcv" "IGHV3-11" 150
"Pt4" "hcv" "IGHV1-NL1" 0
"Pt4" "hcv" "IGHV3-52" 0
"Pt4" "hcv" "IGHV5-51" 174
"Pt4" "hcv" "IGHV3-43" 1
"Pt4" "hcv" "IGHV1-18" 163
"Pt4" "hcv" "IGHV3-64D" 0
"Pt4" "hcv" "IGHV3-43D" 6
"Pt4" "hcv" "IGHV1-2" 56
"Pt4" "hcv" "IGHV3-33" 208
"Pt4" "hcv" "IGHV3-22" 0
"Pt4" "hcv" "IGHV1-3" 97
"Pt4" "hcv" "IGHV3-35" 0
"Pt4" "hcv" "IGHV3-72" 51
"Pt4" "hcv" "IGHV3-66" 0
"Pt4" "hcv" "IGHV3/OR16-10" 0
"Pt4" "hcv" "IGHV3-30" 179
"Pt4" "hcv" "IGHV1/OR15-1" 0
"Pt4" "hcv" "IGHV4-30-2" 26
"Pt4" "hcv" "IGHV1-45" 0
"Pt4" "hcv" "IGHV1-46" 56
"Pt4" "hcv" "IGHV4-30-4" 28
"Pt4" "hcv" "IGHV3-23" 618
"Pt5" "hcv" "IGHV1-8" 47
"Pt5" "hcv" "IGHV3-19" 0
"Pt5" "hcv" "IGHV3-33" 258
"Pt5" "hcv" "IGHV3-53" 104
"Pt5" "hcv" "IGHV2-70D" 0
"Pt5" "hcv" "IGHV1-58" 5
"Pt5" "hcv" "IGHV1-69-2" 0
"Pt5" "hcv" "IGHV1-46" 84
"Pt5" "hcv" "IGHV4-61" 147
"Pt5" "hcv" "IGHV3-11" 95
"Pt5" "hcv" "IGHV1-68" 0
"Pt5" "hcv" "IGHV3-30-3" 102
"Pt5" "hcv" "IGHV3-66" 45
"Pt5" "hcv" "IGHV4-4" 108
"Pt5" "hcv" "IGHV3-20" 16
"Pt5" "hcv" "IGHV3-21" 132
"Pt5" "hcv" "IGHV3-13" 17
"Pt5" "hcv" "IGHV1-69" 246
"Pt5" "hcv" "IGHV3-22" 0
"Pt5" "hcv" "IGHV1-NL1" 0
"Pt5" "hcv" "IGHV3-35" 0
"Pt5" "hcv" "IGHV3-23" 367
"Pt5" "hcv" "IGHV3-64" 26
"Pt5" "hcv" "IGHV3-15" 114
"Pt5" "hcv" "IGHV3-73" 20
"Pt5" "hcv" "IGHV4-55" 1
"Pt5" "hcv" "IGHV7-4-1" 0
"Pt5" "hcv" "IGHV3-47" 0
"Pt5" "hcv" "IGHV3-9" 144
"Pt5" "hcv" "IGHV3-69-1" 2
"Pt5" "hcv" "IGHV3-NL1" 0
"Pt5" "hcv" "IGHV4/OR15-8" 2
"Pt5" "hcv" "IGHV3-38" 0
"Pt5" "hcv" "IGHV3/OR16-10" 0
"Pt5" "hcv" "IGHV3-38-3" 0
"Pt5" "hcv" "IGHV1/OR15-1" 0
"Pt5" "hcv" "IGHV1-18" 78
"Pt5" "hcv" "IGHV3-30" 427
"Pt5" "hcv" "IGHV6-1" 25
"Pt5" "hcv" "IGHV1-2" 42
"Pt5" "hcv" "IGHV3-74" 182
"Pt5" "hcv" "IGHV4-59" 641
"Pt5" "hcv" "IGHV4-31" 169
"Pt5" "hcv" "IGHV2-70" 45
"Pt5" "hcv" "IGHV1-3" 102
"Pt5" "hcv" "IGHV3-7" 192
"Pt5" "hcv" "IGHV3-49" 79
"Pt5" "hcv" "IGHV3/OR16-8" 0
"Pt5" "hcv" "IGHV3-71" 0
"Pt5" "hcv" "IGHV1/OR15-4" 0
"Pt5" "hcv" "IGHV3-43" 43
"Pt5" "hcv" "IGHV3-64D" 0
"Pt5" "hcv" "IGHV2-26" 9
"Pt5" "hcv" "IGHV3-43D" 12
"Pt5" "hcv" "IGHV4-34" 136
"Pt5" "hcv" "IGHV7-81" 0
"Pt5" "hcv" "IGHV3-48" 350
"Pt5" "hcv" "IGHV4-38-2" 136
"Pt5" "hcv" "IGHV3-52" 1
"Pt5" "hcv" "IGHV4-28" 2
"Pt5" "hcv" "IGHV5-10-1" 0
